core_service,process_type,classvariable,key,return_variable
CoreSystemParameterTS,PostInspInterior,PostInspInteriorObj,select,strSelect
CoreSystemParameterTS,PostInspInterior,PostInspInteriorObj,REGION,strRegion
CoreSystemParameterTS,PostInspInterior,PostInspInteriorObj,LOC_NAME,strLocationName
CoreSystemParameterTS,PostInspInterior,PostInspInteriorObj,LOC_CODE,strLocationCode
CoreSystemParameterTS,InspectionLocation,InspectionLocationObj,recStatus,recStatus
CoreSystemParameterTS,InspectionLocation,InspectionLocationObj,select,strSelect
CoreSystemParameterTS,InspectionLocation,InspectionLocationObj,LOC_NAME,strLocationName
CoreSystemParameterTS,InspectionLocation,InspectionLocationObj,LOC_CODE,strLocationCode
CoreSystemParameterTS,VehicleInspectionConfig,VehicleInspectionConfigObj,recStatus,recStatus
CoreSystemParameterTS,VehicleInspectionConfig,VehicleInspectionConfigObj,select,strSelect
CoreSystemParameterTS,VehicleInspectionConfig,VehicleInspectionConfigObj,LOC_CODE,strLocationCode
CoreSystemParameterTS,VehicleInspectionConfig,VehicleInspectionConfigObj,INSP_ST_TM,strInspStartTm
CoreSystemParameterTS,VehicleInspectionConfig,VehicleInspectionConfigObj,TIME_MANDATORY,strTimeMen
CoreSystemParameterTS,VehicleInspectionConfig,VehicleInspectionConfigObj,INSP_SLOT_TM,strInspSlotTm
CoreSystemParameterTS,VehicleInspectionConfig,VehicleInspectionConfigObj,NO_OF_TM_SLOT,strNoTimeSlot
CoreSystemParameterTS,SpecialTrailer,SpecialTrailerObj,recStatus,recStatus
CoreSystemParameterTS,SpecialTrailer,SpecialTrailerObj,select,strSelect
CoreSystemParameterTS,SpecialTrailer,SpecialTrailerObj,TRAILER_TYPE,stTrailerType
CoreSystemParameterTS,SELoadingChargesLocations,SELoadingChargesLocationsObj,recStatus,recStatus
CoreSystemParameterTS,SELoadingChargesLocations,SELoadingChargesLocationsObj,select,strSelect
CoreSystemParameterTS,SELoadingChargesLocations,SELoadingChargesLocationsObj,SE_LOC_NAME,strSELoadLocName
CoreSystemParameterTS,SEUnloadingChargesLocations,SEUnloadingChargesLocationsObj,recStatus,recStatus
CoreSystemParameterTS,SEUnloadingChargesLocations,SEUnloadingChargesLocationsObj,select,strSelect
CoreSystemParameterTS,SEUnloadingChargesLocations,SEUnloadingChargesLocationsObj,SE_LOC_NAME,strSEUnloadLocName
CoreSystemParameterTS,ValidateDriverRestRegion,ValidateDriverRestRegionObj,recStatus,recStatus
CoreSystemParameterTS,ValidateDriverRestRegion,ValidateDriverRestRegionObj,select,strSelect
CoreSystemParameterTS,ValidateDriverRestRegion,ValidateDriverRestRegionObj,APPLICABLE_REGION,strApplicableRegion
CoreSystemParameterTS,AutoSleepJPRoute,AutoSleepJPRouteObj,recStatus,recStatus
CoreSystemParameterTS,AutoSleepJPRoute,AutoSleepJPRouteObj,select,strSelect
CoreSystemParameterTS,AutoSleepJPRoute,AutoSleepJPRouteObj,ROUTE_CODE,strRouteCode
CoreSystemParameterTS,AutoSleepJPRoute,AutoSleepJPRouteObj,OVERRIDE_LOC_CODE,strOverrideLoc
CoreSystemParameterTS,AutoSleepJPRoute,AutoSleepJPRouteObj,NEXT_DAY_START_TM,strNextDayStratTM
CoreSystemParameterTS,TyreRFIDEntryLoc,TyreRFIDEntryLocObj,recStatus,recStatus
CoreSystemParameterTS,TyreRFIDEntryLoc,TyreRFIDEntryLocObj,select,strSelect
CoreSystemParameterTS,TyreRFIDEntryLoc,TyreRFIDEntryLocObj,RFID_ENTRY_LOC_CODE,strRfidEntyrLocCode
CoreSystemParameterTS,TyreRFIDEntryLoc,TyreRFIDEntryLocObj,RFID_ENTRY_LOC_NAME,strRfidEntyrLocName
CoreSystemParameterTS,TyreRFIDEntryLoc,TyreRFIDEntryLocObj,VALIDATION_REQUIRED,strRfidValReq
CoreCalendarService,calendarException,calenderExceptionObj,recStatus,recStatus
CoreCalendarService,calendarException,calenderExceptionObj,DATES,dtCalenderDate
CoreCalendarService,calendarException,calenderExceptionObj,STATUS,strStatus
CoreCalendarService,calendarException,calenderExceptionObj,DAY,strDay
CoreCalendarService,calendarException,calenderExceptionObj,REMARKS,strDescription
CoreCalendarService,calendarException,calenderExceptionObj,CALENDAR_CODE,strCalenderCode
CoreCalendarService,constraintDtl,constraintDtlObj,recStatus,recStatus
CoreCalendarService,constraintDtl,constraintDtlObj,CALENDAR_CODE,strCalenderCode
CoreCalendarService,constraintDtl,constraintDtlObj,CONSTRAINT_CODE,strConstraintCode
CoreCalendarService,constraintDtl,constraintDtlObj,CONSTRAINT_DESC,strConstraintDesc
CoreCustomerService,JBdashDtlCacheObj,JBdashDtlCacheObj,recStatus,recStatus
CoreCustomerService,JBdashDtlCacheObj,JBdashDtlCacheObj,select,strSelect
CoreCustomerService,JBdashDtlCacheObj,JBdashDtlCacheObj,LOG_GROUP,strLogGroup
CoreCustomerService,JBdashDtlCacheObj,JBdashDtlCacheObj,DEFAULT_LOGGRP,strDefault
CoreCustomerService,SLDtlCacheObj,SLDtlCacheObj,recStatus,recStatus
CoreCustomerService,SLDtlCacheObj,SLDtlCacheObj,select,strSelect
CoreCustomerService,SLDtlCacheObj,SLDtlCacheObj,DIV_CODE,strLocationCode
CoreCustomerService,SLDtlCacheObj,SLDtlCacheObj,DEFAULT_DIV,strDefault1
CoreRouteService,routeDtlGrid,routeDtlGridObj,recStatus,recStatus
CoreRouteService,routeDtlGrid,routeDtlGridObj,select,strSelect
CoreRouteService,routeDtlGrid,routeDtlGridObj,ROUTE_DTL_SEQ_NO,iSeqNo
CoreRouteService,routeDtlGrid,routeDtlGridObj,INTRANSIT_ORIGIN,strIntransitOrigin
CoreRouteService,routeDtlGrid,routeDtlGridObj,INTRANSIT_DEST,strIntransitDestination
CoreRouteService,routeDtlGrid,routeDtlGridObj,ROUTE_LEG,strRouteLeg
CoreRouteService,routeDtlGrid,routeDtlGridObj,CONSTRAINT_CODE,strConstraintCode
CoreRouteService,routeDtlGrid,routeDtlGridObj,DISTANCE,iDistance
CoreRouteService,routeDtlGrid,routeDtlGridObj,TRANSIT_TIME,tmTransitTime
CoreRouteService,ebPAC,routeDtlObj,ROUTE_DTL_SEQ_NO,iSeqNo
CoreRouteService,ebPAC,routeDtlObj,INTRANSIT_ORIGIN,tempOrigin
CoreRouteService,ebPAC,routeDtlObj,INTRANSIT_DEST,tempDestination
CoreRouteService,ebPAC,routeDtlObj,ROUTE_DTL_SEQ_NO,iSeqNo
CoreRouteService,ebPAC,routeDtlObj,INTRANSIT_ORIGIN,strIntransitOrigin
CoreRouteService,ebPAC,routeDtlObj,INTRANSIT_DEST,strIntransitDestination
CoreRouteService,ebPACReports,routeDtlObj,INTRANSIT_ORIGIN,strIntransitOrigin
CoreRouteService,ebPACReports,routeDtlObj,INTRANSIT_DEST,strIntransitDestination
CoreRouteService,ebPACReports,routeDtlObj,ROUTE_DTL_SEQ_NO,iSeqNo
CoreRouteService,ebPACReports,routeDtlObj,DISTANCE,iDistance
CoreRouteService,ebPACReports,routeDtlObj,recStatus,recStatus
CoreRouteService,ebPACReports,routeDtlObj,ROUTE_LEG,strRouteLeg
CoreRouteService,ebPACReports,routeDtlObj,CONSTRAINT_CODE,strConstraintCode
CoreRouteService,ebPACReports,routeDtlObj,SPEED,strSpeed
CoreRouteService,ebPACReports,routeDtlObj,TRUCK_CATEGORY,strTruckCategory
CoreRouteService,ebPACReports,routeDtlObj,UOM,strDistanceUom
CoreRouteService,ebPACReports,routeDtlObj,ROUTE_CODE,strRouteId
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,recStatus,recStatus
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,INTRANSIT_LOCATION,strTransitLocation
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,MOTEL,strMotel
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,CALL_STATUS,strCallStatus
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,SEQ_NO,iSeqNo
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,PLANNED_ARRIVAL_DATE,dtPlannedArrivalDate
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,PLANNED_ARRIVAL_TIME,tmPlannedArrivalTime
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,ACTUAL_ARRIVAL_DATE,dtActualArrivalDate
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,PLANNED_DEPARTURE_DATE,dtPlannedDepartureDate
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,ACTUAL_DEPARTURE_DATE,dtActualDepartureDate
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,PLANNED_DEPARTURE_TIME,tmPlannedDepartureTime
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,ACTUAL_DEPARTURE_TIME,tmActualDepartureTime
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,NEW_PLANNED_ARRIVAL_TIME,tmNewPlanArrivalTime
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,NEW_PLANNED_ARRIVAL_DATE,dtNewPlanArrivalDate
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,NEW_PLANNED_DEPARTURE_TIME,tmNewPlanDepartureTime
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,NEW_PLANNED_DEPARTURE_DATE,dtNewPlanDepartureDate
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,ACTUAL_ARRIVAL_TIME,tmActualArrivalTime
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,ACTION_TYPE,strAction
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,DELAY_REASON,strDelayReason
CoreJourneyPlanebpac,PlanDetails,planDetailsObj,CALLJM,strCallJMNo
CoreJourneyPlanebpac,ViolationDetails,violationDetailsObj,recStatus,recStatus
CoreJourneyPlanebpac,ViolationDetails,violationDetailsObj,VIOLATION_CODE,strViolationCode
CoreJourneyPlanebpac,ViolationDetails,violationDetailsObj,VIOLATION_TYPE,strViolationType
CoreJourneyPlanebpac,ViolationDetails,violationDetailsObj,VIOLATION_DESC,strViolationDecription
CoreJourneyPlanebpac,ViolationDetails,violationDetailsObj,EXISTING_VIOLATION,strExistingViolation
CoreJourneyPlanebpac,ViolationDetails,violationDetailsObj,CURRENT_VIOLATION,strCurrentViolation
CoreJourneyPlanebpac,ViolationDetails,violationDetailsObj,REMARKS,strViolationRemarks
CoreJourneyPlanebpac,ViolationDetails,violationDetailsObj,DRIVER_CODE,strDriverCode
CoreJourneyPlanebpac,ViolationDetails,violationDetailsObj,S_NO,iSeqNo
CoreJourneyPlanebpac,ItemDetails,itemDetailsObj,recStatus,recStatus
CoreJourneyPlanebpac,ItemDetails,itemDetailsObj,ITEM_CODE,strItemCode
CoreJourneyPlanebpac,ItemDetails,itemDetailsObj,ITEM_DESCRIPTION,strItemDescription
CoreJourneyPlanebpac,ItemDetails,itemDetailsObj,ITEM_QUANTITY,iQuantity
CoreJourneyPlanebpac,ItemDetails,itemDetailsObj,ITEM_STANDARD_UOM,iStandardUOM
CoreJourneyPlanebpac,ItemDetails,itemDetailsObj,WEIGHT_IN_KG,iWeightInKG
CoreJourneyPlanebpac,ItemDetails,itemDetailsObj,TOTAL_WEIGHT,fTotalWeight
CoreJourneyPlanebpac,ItemDetails,itemDetailsObj,SEQ_NO,iSeqNo
CoreJourneyPlanebpac,ToolBoxDetails,toolBoxTalkDetailsObj,recStatus,recStatus
CoreJourneyPlanebpac,ToolBoxDetails,toolBoxTalkDetailsObj,TOOLBOX_TYPE,strToolBoxCode
CoreJourneyPlanebpac,ToolBoxDetails,toolBoxTalkDetailsObj,TYPE_DESC,strToolBoxTalks
CoreJourneyPlanebpac,ToolBoxDetails,toolBoxTalkDetailsObj,SEQ_NO,iSeqNo
CoreJourneyPlanebpac,ReferenceDetails,referenceDetailsObj,recStatus,recStatus
CoreJourneyPlanebpac,ReferenceDetails,referenceDetailsObj,REMARKS,strReferenceRemarks
CoreJourneyPlanebpac,ReferenceDetails,referenceDetailsObj,REFERENCE_TYPE,strReferenceType
CoreJourneyPlanebpac,ReferenceDetails,referenceDetailsObj,REFERENCE_NO,strReferenceNo
CoreJourneyPlanebpac,ReferenceDetails,referenceDetailsObj,SEQ_NO,iSeqNo
CoreJourneyPlanebpac,PassengerDetails,passengerDetailsObj,recStatus,recStatus
CoreJourneyPlanebpac,PassengerDetails,passengerDetailsObj,PASSENGER,strPassenger
CoreJourneyPlanebpac,PassengerDetails,passengerDetailsObj,REMARKS,strPassengerRemarks
CoreJourneyPlanebpac,PassengerDetails,passengerDetailsObj,SERIAL_NO,iSeqNo
CoreJourneyPlanebpac,DeBriefing,DebreifingDetailsObj,recStatus,recStatus
CoreJourneyPlanebpac,DeBriefing,DebreifingDetailsObj,TYPE,strType
CoreJourneyPlanebpac,DeBriefing,DebreifingDetailsObj,SUB_TYPE,strSubType
CoreJourneyPlanebpac,DeBriefing,DebreifingDetailsObj,DETAILS,strDetails
CoreJourneyPlanebpac,DeBriefing,DebreifingDetailsObj,SEQ_NO,iSeqNo
CoreJourneyPlanebpac,journeyResource,journeyResourceObj,recStatus,recStatus
CoreJourneyPlanebpac,journeyResource,journeyResourceObj,SEQ_NO,iSeqNo
CoreJourneyPlanebpac,journeyResource,journeyResourceObj,JOURNEY_PLAN_NO,strJourneyPlanNo
CoreJourneyPlanebpac,journeyResource,journeyResourceObj,EMPLOYEE_CODE,strTrackerName
CoreJourneyPlanebpac,journeyResource,journeyResourceObj,select,select
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,recStatus,recStatus
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,INTRANSIT_LOCATION,strTransitLocation
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,MOTEL,strMotel
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,CALL_STATUS,strCallStatus
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,SEQ_NO,iSeqNo
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,PLANNED_ARRIVAL_DATE,dtPlannedArrivalDate
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,PLANNED_ARRIVAL_TIME,tmPlannedArrivalTime
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,ACTUAL_ARRIVAL_DATE,dtActualArrivalDate
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,PLANNED_DEPARTURE_DATE,dtPlannedDepartureDate
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,ACTUAL_DEPARTURE_DATE,dtActualDepartureDate
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,PLANNED_DEPARTURE_TIME,tmPlannedDepartureTime
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,ACTUAL_DEPARTURE_TIME,tmActualDepartureTime
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,NEW_PLANNED_ARRIVAL_TIME,tmNewPlanArrivalTime
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,NEW_PLANNED_ARRIVAL_DATE,dtNewPlanArrivalDate
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,NEW_PLANNED_DEPARTURE_TIME,tmNewPlanDepartureTime
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,NEW_PLANNED_DEPARTURE_DATE,dtNewPlanDepartureDate
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,ACTUAL_ARRIVAL_TIME,tmActualArrivalTime
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,ACTION_TYPE,strAction
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,DELAY_REASON,strDelayReason
CoreJourneyPlanebpac,manualplanDetails,manualplanDetailsObj,CALLJM,strCallJMYes
CoreJourneyPlanebpac,DynMTLFetch,queryObj,COLUMN_NAME,columnName
CoreJourneyPlanebpac,DynMTLFetch,queryObj,OPERATOR,strOperator
CoreJourneyPlanebpac,DynMTLFetch,queryObj,CONTROL_ID,strControlid
CoreJourneyPlanebpac,DynMTLFetch,queryObj,DEFAULT_VALUE,strDefault
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,recStatus,recStatus
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,select,strSelect
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,LSR_TYPE,strLSRType
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,LSR_NOTES,strLSRNotes
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,FILE_NAME,strFileName
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,UPLOADDOCUMENT,strUploaddocument
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,LSR_CONFIRM_ACTION,strLSRConfirmAction
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,LSR_CONFIRM_REMARKS,strLSRConfirmRemarks
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,CON_FILE_NAME,strConFileName
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,CON_UPLOADDOCUMENT,strConUploaddocument
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,cueRowId,cueRowId
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,LSR_REVIEW_ACTION,strLSRReviewAction
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,LSR_REVIEW_REMARKS,strLSRReviewRemarks
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,REV_FILE_NAME,strRevFileName
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,REV_UPLOADDOCUMENT,strRevUploaddocument
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,LSR_APPROVAL_ACTION,strLSRAppAction
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,LSR_APPROVAL_REMARKS,strLSRAppRemarks
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,APP_FILE_NAME,strAppFileName
CoreJourneyPlanebpac,JMSLSRDTL,JMSLSRDTLObj,APP_UPLOADDOCUMENT,strAppUploaddocument
CoreEmployeeRosterService,RosterSetup,RosterSetupObj,recStatus,recStatus
CoreEmployeeRosterService,RosterSetup,RosterSetupObj,select,strSelect
CoreEmployeeRosterService,RosterSetup,RosterSetupObj,EMPLOYEE_NAME,strEmployeeCode
CoreEmployeeRosterService,RosterSetup,RosterSetupObj,EMPLOYEE_GROUP,strEmployeeGroup
CoreEmployeeRosterService,RosterSetup,RosterSetupObj,EMPLOYEE_ROLE,strEmployeeRole
CoreEmployeeRosterService,RosterSetup,RosterSetupObj,FROM_DATE,dtFromDate
CoreEmployeeRosterService,RosterSetup,RosterSetupObj,TO_DATE,dtToDate
CoreEmployeeRosterService,RosterSetup,RosterSetupObj,SHIFT_NAME,strNewShift
CoreTruckService,MTLProcess1,ivmsGridObj,IVMS_VENDOR_CODE,strIvmsVendor
CoreTruckService,MTLProcess1,ivmsGridObj,IVMS_BOXID,strIvmsBoxId
CoreTruckService,MTLProcess1,ivmsGridObj,EFFECTIVE_FROM,dtEffectiveFrom
CoreTruckService,MTLProcess1,ivmsGridObj,EFFECTIVE_TO,dtEffectiveTo
CoreTruckService,MTLProcess1,ivmsGridObj,recStatus,recStatus
CoreTruckService,MTLProcess1,ivmsGridObj,IVMS_SLNO,iIvmsSeqNo
CoreTruckService,MTLProcess2,truckDocGridObj,DOC_TYPE,strInsType
CoreTruckService,MTLProcess2,truckDocGridObj,DOC_NO,strInsNo
CoreTruckService,MTLProcess2,truckDocGridObj,ISSUED_BY,strIssuedBy
CoreTruckService,MTLProcess2,truckDocGridObj,INSPECTOR_NAME,strInspector
CoreTruckService,MTLProcess2,truckDocGridObj,EFFECTIVE_FROM,dtEffectiveFrom1
CoreTruckService,MTLProcess2,truckDocGridObj,EFFECTIVE_TO,dtEffectiveTo1
CoreTruckService,MTLProcess2,truckDocGridObj,recStatus,recStatus
CoreTruckService,MTLProcess2,truckDocGridObj,DOC_SLNO,iDocSno
CoreTruckService,MTLProcess2,truckDocGridObj,EXPIRTY_DT,dtExpiryDate
CoreTruckService,MTLProcess2,truckDocGridObj,FILE_NAME,strFileName
CoreTruckService,MTLProcess2,truckDocGridObj,ATTACHDOCUMENT,strAttachment
CoreTruckService,VehLocDtlCache,VehLocDtlCacheObj,LOC_CODE,strLocationCode
CoreTruckService,VehLocDtlCache,VehLocDtlCacheObj,LOC_NAME,strLocationName
CoreTruckService,VehLocDtlCache,VehLocDtlCacheObj,REGION,strRegion
CoreTruckService,VehLocDtlCache,VehLocDtlCacheObj,recStatus,recStatus
CoreTruckService,tyreDetailsDtl,tyreDetailsDtlObj,recStatus,recStatus
CoreTruckService,tyreDetailsDtl,tyreDetailsDtlObj,FIELD_NAME,strFieldName
CoreTruckService,tyreDetailsDtl,tyreDetailsDtlObj,VALUE_CODE,strValueCode
CoreTruckService,tyreDetailsDtl,tyreDetailsDtlObj,RFID,strRFID
CoreDriveService,MTLProcess,driverMappingObj,DOC_TYPE,strDocumentType
CoreDriveService,MTLProcess,driverMappingObj,DOC_NO,strDocumentNo
CoreDriveService,MTLProcess,driverMappingObj,ISSUE_DT,dtIssueDate
CoreDriveService,MTLProcess,driverMappingObj,EXPIRY_DT,dtExpiryDate
CoreDriveService,MTLProcess,driverMappingObj,EFFECTIVE_FROM,dtEffectiveFrom
CoreDriveService,MTLProcess,driverMappingObj,EFFECTIVE_TO,dtEffectiveTo
CoreDriveService,MTLProcess,driverMappingObj,recStatus,recStatus
CoreDriveService,MTLProcess,driverMappingObj,DOC_SLNO,iSeqNo
CoreDriveService,MTLProcess,driverMappingObj,ATTACH_DOCUMENT,strAttachDoc
CoreDriveService,MTLProcess,driverMappingObj,FILE_NAME,strFileName
CoreDriveService,MTLProcess_Licence,licenceMappingObj,TRUCK_CATEGORY,strTruckCategory
CoreDriveService,MTLProcess_Licence,licenceMappingObj,LICENCE_NO,strLicenceNumber
CoreDriveService,MTLProcess_Licence,licenceMappingObj,ISSUE_DT,dtIssueDate
CoreDriveService,MTLProcess_Licence,licenceMappingObj,EFFECTIVE_FROM,dtEffectiveFrom
CoreDriveService,MTLProcess_Licence,licenceMappingObj,EFFECTIVE_TO,dtEffectiveTo
CoreDriveService,MTLProcess_Licence,licenceMappingObj,recStatus,recStatus
CoreDriveService,MTLProcess_Licence,licenceMappingObj,DOC_SLNO,iSeqNo
CoreDriveService,MTLProcess_Licence,licenceMappingObj,ATTACH_DOCUMENT_LICENCE,strAttachDocLicence
CoreConsequencemanagement,vioDtl,vioDtlObj,recStatus,recStatus
CoreConsequencemanagement,vioDtl,vioDtlObj,DRI_CODE,strDriverCode
CoreConsequencemanagement,vioDtl,vioDtlObj,DRI_NAME,strDriverName
CoreConsequencemanagement,vioDtl,vioDtlObj,JP_NO,strJourneyPlanNo
CoreConsequencemanagement,vioDtl,vioDtlObj,select,strSelect
CoreConsequencemanagement,vioDtl,vioDtlObj,CON_FOR,strConseqFor
CoreConsequencemanagement,vioDtl,vioDtlObj,ACT_TAKN,strAction
CoreConsequencemanagement,vioDtl,vioDtlObj,INCIDENT_NO,strIncidentNo
CoreConsequencemanagement,vioDtl,vioDtlObj,LETTER_ISSUE,strIssue
CoreConsequencemanagement,vioDtl,vioDtlObj,REMARK,strRemark
CoreTrailerService,MTLProcess1,ivmsGridObj,IVMS_VENDOR_CODE,strIvmsVendor
CoreTrailerService,MTLProcess1,ivmsGridObj,IVMS_BOXID,strIvmsBoxId
CoreTrailerService,MTLProcess1,ivmsGridObj,EFFECTIVE_FROM,dtEffectiveFrom
CoreTrailerService,MTLProcess1,ivmsGridObj,EFFECTIVE_TO,dtEffectiveTo
CoreTrailerService,MTLProcess1,ivmsGridObj,recStatus,recStatus
CoreTrailerService,MTLProcess1,ivmsGridObj,IVMS_SLNO,iIvmsSeqNo
CoreTrailerService,MTLProcess2,truckDocGridObj,DOC_TYPE,strInsType
CoreTrailerService,MTLProcess2,truckDocGridObj,DOC_NO,strInsNo
CoreTrailerService,MTLProcess2,truckDocGridObj,ISSUED_BY,strIssuedBy
CoreTrailerService,MTLProcess2,truckDocGridObj,INSPECTOR_NAME,strInspector
CoreTrailerService,MTLProcess2,truckDocGridObj,EFFECTIVE_FROM,dtEffectiveFrom1
CoreTrailerService,MTLProcess2,truckDocGridObj,EFFECTIVE_TO,dtEffectiveTo1
CoreTrailerService,MTLProcess2,truckDocGridObj,recStatus,recStatus
CoreTrailerService,MTLProcess2,truckDocGridObj,DOC_SLNO,iDocSno
CoreTrailerService,MTLProcess2,truckDocGridObj,EXPIRTY_DT,dtExpiryDate
CoreTrailerService,MTLProcess2,truckDocGridObj,FILE_NAME,strFileName
CoreTrailerService,MTLProcess2,truckDocGridObj,ATTACHDOCUMENT,strAttachment
coreProcessService,MTLProcess,processDtlObj,STEP_SEQUENCE,strStepSequence
coreProcessService,MTLProcess,processDtlObj,STEP_CODE,strStepCode
coreProcessService,MTLProcess,processDtlObj,STEP_NAME,strStepName
coreProcessService,MTLProcess,processDtlObj,JOURNEY_ALLOWED,strJourneyAllowed
coreProcessService,MTLProcess,processDtlObj,recStatus,recStatus
CoreChecklistService,CheckListMap,checkListMapObj,CHKLST_DTL_DESC,strChkLstDtlDesc
CoreChecklistService,CheckListMap,checkListMapObj,OPTION_DESCCSV,strOptionDescCsv
CoreChecklistService,CheckListMap,checkListMapObj,WEIGHTAGECSV,iWeightageCsv
CoreChecklistService,CheckListMap,checkListMapObj,recStatus,recStatus
CoreChecklistService,CheckListMap,checkListMapObj,CHKLST_DTL_SEQ_NO,iChkLstDtlSeqNo
CoreChecklistService,CheckListMap,checkListMapObj,TRUCK_CATEGORY,strTruckCategory
CoreChecklistService,CheckListMap,checkListMapObj,POSITIVE_OPTION,strPositiveOption
CoreChecklistService,CheckListMap,checkListMapObj,ROUTE_CATEGORY,strRouteCategory
CoreChecklistService,CheckListMap,checkListMapObj,GROUPVAL,strGroupName
CoreChecklistService,CheckListEntity,checkListEntityObj,recStatus,recStatus
CoreChecklistService,CheckListEntity,checkListEntityObj,CHK_LIST_CODE,strChkListCode
CoreChecklistService,CheckListEntity,checkListEntityObj,CHK_LIST_NAME,strChkListName
CoreChecklistService,ebPAC,checkListMapObj,CHKLST_DTL_SEQ_NO,iChkLstDtlSeqNo
CoreChecklistService,ebPAC,checkListMapObj,CHKLST_DTL_DESC,strChkLstDtlDesc
CoreChecklistService,ebPAC,checkListMapObj,OPTION_DESCCSV,strOptionDescCsv
CoreChecklistService,ebPAC,checkListMapObj,WEIGHTAGECSV,iWeightageCsv
CoreChecklistService,ebPAC,checkListMapObj,recStatus,recStatus
CoreChecklistService,approvalParameter,approvalParameterObj,recStatus,recStatus
CoreChecklistService,approvalParameter,approvalParameterObj,NIGHT_DRIVE,strNightDrive
CoreChecklistService,approvalParameter,approvalParameterObj,CATEGORY,strCategoryRisk
CoreChecklistService,approvalParameter,approvalParameterObj,LEVEL_SEQ,iLevelSeq
CoreChecklistService,approvalParameter,approvalParameterObj,LEVEL_STATUS,strLevelStatus
CoreChecklistService,approvalParameter,approvalParameterObj,APPROVER,strApprover
CoreChecklistService,journeyAssessmentMapping,journeyAssessmentMappingObj,recStatus,recStatus
CoreChecklistService,journeyAssessmentMapping,journeyAssessmentMappingObj,RANGE_FROM,iRangeFrom
CoreChecklistService,journeyAssessmentMapping,journeyAssessmentMappingObj,RANGE_TO,iRangeTo
CoreChecklistService,journeyAssessmentMapping,journeyAssessmentMappingObj,CATEGORY,strCategory
CoreEmployeeService,mappedGrid,mappedGridObj,recStatus,recStatus
